transaction_id,standard_date,product_id,quantity,unit_price,total_amount,channel
10287,2004-08-30,S12_4675,23.0,100.0,2675.13,In-Store
10300,2003-10-04,S12_4675,23.0,100.0,2807.61,In-Store
10310,2004-10-16,S12_4675,25.0,100.0,2504.75,In-Store
10321,2004-11-04,S12_4675,24.0,100.0,2984.88,In-Store
10329,2004-11-15,S12_4675,39.0,64.74,2524.86,In-Store
10341,2004-11-24,S12_4675,55.0,75.2,4136.0,In-Store
10363,2005-01-06,S12_4675,46.0,88.45,4068.7,In-Store
10377,2005-02-09,S12_4675,50.0,100.0,5182.0,In-Store
10389,2005-03-03,S12_4675,47.0,100.0,5243.79,In-Store
10405,2005-04-14,S12_4675,97.0,93.28,9048.16,In-Store
10419,2005-05-17,S12_4675,32.0,100.0,3832.64,In-Store
10103,2003-01-29,S18_1097,35.0,100.0,3920.0,In-Store
10113,2003-03-26,S18_1097,49.0,100.0,4916.66,In-Store
10126,2003-05-28,S18_1097,38.0,100.0,3857.0,In-Store
10140,2003-07-24,S18_1097,32.0,100.0,4181.44,In-Store
10150,2003-09-19,S18_1097,34.0,100.0,4641.0,In-Store
10164,2003-10-21,S18_1097,36.0,99.17,3570.12,In-Store
10174,2003-11-06,S18_1097,48.0,93.34,4480.32,In-Store
10183,2003-11-13,S18_1097,21.0,96.84,2033.64,In-Store
10194,2003-11-25,S18_1097,21.0,93.34,1960.14,In-Store
10206,2003-12-05,S18_1097,34.0,100.0,3966.78,In-Store
10215,2004-01-29,S18_1097,46.0,100.0,5152.0,In-Store
10228,2004-03-10,S18_1097,32.0,100.0,3360.0,In-Store
10245,2004-05-04,S18_1097,29.0,100.0,3451.0,In-Store
10258,2004-06-15,S18_1097,41.0,100.0,5453.0,In-Store
10270,2004-07-19,S18_1097,43.0,96.84,4164.12,In-Store
10280,2004-08-17,S18_1097,24.0,100.0,2800.08,In-Store
10291,2004-09-08,S18_1097,41.0,100.0,4687.94,In-Store
10304,2004-10-11,S18_1097,46.0,98.0,4508.0,In-Store
10312,2004-10-21,S18_1097,32.0,100.0,4181.44,In-Store
10322,2004-11-04,S18_1097,22.0,100.0,2251.04,In-Store
10333,2004-11-18,S18_1097,29.0,40.25,1167.25,In-Store
10347,2004-11-29,S18_1097,42.0,49.6,2083.2,In-Store
10357,2004-12-10,S18_1097,39.0,98.0,3822.0,In-Store
10370,2005-01-20,S18_1097,27.0,100.0,3911.49,In-Store
10381,2005-02-17,S18_1097,48.0,98.0,4704.0,In-Store
10391,2005-03-09,S18_1097,29.0,85.1,2467.9,In-Store
10411,2005-05-01,S18_1097,27.0,100.0,3213.0,In-Store
10424,2005-05-31,S18_1097,54.0,100.0,7182.0,In-Store
10109,2003-03-10,S18_1129,26.0,100.0,4379.18,In-Store
10122,2003-05-08,S18_1129,34.0,100.0,5004.8,In-Store
10136,2003-07-04,S18_1129,25.0,100.0,3644.75,In-Store
10148,2003-09-11,S18_1129,23.0,100.0,2702.04,In-Store
10161,2003-10-17,S18_1129,28.0,100.0,3764.88,In-Store
10171,2003-11-05,S18_1129,35.0,100.0,4508.0,In-Store
10181,2003-11-12,S18_1129,44.0,100.0,5418.16,In-Store
10192,2003-11-20,S18_1129,22.0,100.0,3300.66,In-Store
10204,2003-12-02,S18_1129,42.0,100.0,6182.4,In-Store
10212,2004-01-16,S18_1129,29.0,100.0,4186.73,In-Store
10225,2004-02-22,S18_1129,32.0,100.0,4529.28,In-Store
10240,2004-04-13,S18_1129,41.0,100.0,5628.89,In-Store
10253,2004-06-01,S18_1129,26.0,100.0,3054.48,In-Store
10266,2004-07-06,S18_1129,21.0,100.0,2526.51,In-Store
10278,2004-08-06,S18_1129,34.0,100.0,4667.86,In-Store
10287,2004-08-30,S18_1129,41.0,100.0,6499.32,In-Store
10301,2003-10-05,S18_1129,37.0,100.0,5917.78,In-Store
10310,2004-10-16,S18_1129,37.0,100.0,6231.91,In-Store
10321,2004-11-04,S18_1129,41.0,100.0,5803.14,In-Store
10331,2004-11-17,S18_1129,46.0,100.0,6434.02,In-Store
10342,2004-11-24,S18_1129,40.0,100.0,6454.4,In-Store
10356,2004-12-09,S18_1129,43.0,97.6,4196.8,In-Store
10365,2005-01-07,S18_1129,30.0,87.06,2611.8,In-Store
10377,2005-02-09,S18_1129,35.0,100.0,5895.05,In-Store
10390,2005-03-04,S18_1129,36.0,93.77,3375.72,In-Store
10406,2005-04-15,S18_1129,61.0,100.0,8374.69,In-Store
10419,2005-05-17,S18_1129,38.0,100.0,4464.24,In-Store
10102,2003-01-10,S18_1342,39.0,100.0,4808.31,In-Store
10111,2003-03-25,S18_1342,33.0,99.66,3288.78,In-Store
10125,2003-05-21,S18_1342,32.0,100.0,3254.72,In-Store
10139,2003-07-16,S18_1342,31.0,100.0,3184.94,In-Store
10149,2003-09-12,S18_1342,50.0,100.0,5907.5,In-Store
10162,2003-10-18,S18_1342,48.0,91.44,4389.12,In-Store
10173,2003-11-05,S18_1342,43.0,100.0,5036.16,In-Store
10182,2003-11-12,S18_1342,25.0,87.33,2183.25,In-Store
10193,2003-11-21,S18_1342,28.0,100.0,3106.88,In-Store
10205,2003-12-03,S18_1342,36.0,100.0,3735.72,In-Store
10215,2004-01-29,S18_1342,27.0,89.38,2413.26,In-Store
10227,2004-03-02,S18_1342,25.0,100.0,2953.75,In-Store
10244,2004-04-29,S18_1342,40.0,100.0,4684.8,In-Store
10256,2004-06-08,S18_1342,34.0,95.55,3248.7,In-Store
10280,2004-08-17,S18_1342,50.0,100.0,5239.5,In-Store
10289,2004-09-03,S18_1342,38.0,100.0,4567.98,In-Store
10304,2004-10-11,S18_1342,37.0,95.55,3535.35,In-Store
10312,2004-10-21,S18_1342,43.0,89.38,3843.34,In-Store
10322,2004-11-04,S18_1342,43.0,86.3,3710.9,In-Store
10332,2004-11-17,S18_1342,46.0,95.13,4375.98,In-Store
10346,2004-11-29,S18_1342,42.0,36.11,1516.62,In-Store
10356,2004-12-09,S18_1342,50.0,50.18,2509.0,In-Store
10369,2005-01-20,S18_1342,44.0,100.0,9240.44,In-Store
10380,2005-02-16,S18_1342,27.0,93.16,2515.32,In-Store
10391,2005-03-09,S18_1342,35.0,100.0,5548.9,In-Store
10422,2005-05-30,S18_1342,51.0,95.55,4873.05,In-Store
10102,2003-01-10,S18_1367,41.0,50.14,2055.74,In-Store
10111,2003-03-25,S18_1367,48.0,49.06,2354.88,In-Store
10126,2003-05-28,S18_1367,42.0,54.99,2309.58,In-Store
10139,2003-07-16,S18_1367,49.0,43.13,2113.37,In-Store
10149,2003-09-12,S18_1367,30.0,58.22,1746.6,In-Store
10162,2003-10-18,S18_1367,45.0,51.21,2304.45,In-Store
10173,2003-11-05,S18_1367,48.0,44.21,2122.08,In-Store
10182,2003-11-12,S18_1367,32.0,54.45,1742.4,In-Store
10193,2003-11-21,S18_1367,46.0,53.37,2455.02,In-Store
10205,2003-12-03,S18_1367,48.0,63.61,3053.28,In-Store
10215,2004-01-29,S18_1367,33.0,43.13,1423.29,In-Store
10227,2004-03-02,S18_1367,31.0,48.52,1504.12,In-Store
10244,2004-04-29,S18_1367,20.0,58.22,1164.4,In-Store
10256,2004-06-08,S18_1367,29.0,51.75,1500.75,In-Store
10280,2004-08-17,S18_1367,27.0,57.68,1557.36,In-Store
10289,2004-09-03,S18_1367,24.0,56.07,1345.68,In-Store
10304,2004-10-11,S18_1367,37.0,48.52,1795.24,In-Store
10312,2004-10-21,S18_1367,25.0,44.21,1105.25,In-Store
10322,2004-11-04,S18_1367,41.0,57.68,2364.88,In-Store
10332,2004-11-17,S18_1367,27.0,89.89,2427.03,In-Store
10347,2004-11-29,S18_1367,21.0,58.95,1237.95,In-Store
10356,2004-12-09,S18_1367,22.0,72.41,1593.02,In-Store
10369,2005-01-20,S18_1367,32.0,98.63,3156.16,In-Store
10381,2005-02-17,S18_1367,25.0,52.83,1320.75,In-Store
10391,2005-03-09,S18_1367,42.0,100.0,4998.0,In-Store
10422,2005-05-30,S18_1367,25.0,51.75,1293.75,In-Store
10110,2003-03-18,S18_1589,37.0,100.0,5433.08,In-Store
10123,2003-05-20,S18_1589,26.0,100.0,3073.72,In-Store
10137,2003-07-10,S18_1589,44.0,99.55,4380.2,In-Store
10148,2003-09-11,S18_1589,47.0,100.0,5848.68,In-Store
10161,2003-10-17,S18_1589,43.0,100.0,6153.73,In-Store
10172,2003-11-05,S18_1589,42.0,100.0,4965.24,In-Store
10181,2003-11-12,S18_1589,42.0,100.0,5435.64,In-Store
10192,2003-11-20,S18_1589,29.0,100.0,4258.36,In-Store
10204,2003-12-02,S18_1589,40.0,100.0,4032.0,In-Store
10212,2004-01-16,S18_1589,38.0,100.0,4492.36,In-Store
10226,2004-02-26,S18_1589,38.0,100.0,4161.38,In-Store
10241,2004-04-13,S18_1589,21.0,100.0,2508.66,In-Store
10253,2004-06-01,S18_1589,24.0,100.0,3374.88,In-Store
10266,2004-07-06,S18_1589,36.0,100.0,5196.6,In-Store
10278,2004-08-06,S18_1589,23.0,100.0,2604.52,In-Store
10288,2004-09-01,S18_1589,20.0,100.0,2936.8,In-Store
10301,2003-10-05,S18_1589,32.0,100.0,3424.64,In-Store
10311,2004-10-16,S18_1589,29.0,100.0,2923.2,In-Store
10321,2004-11-04,S18_1589,44.0,100.0,4489.76,In-Store
10331,2004-11-17,S18_1589,44.0,100.0,4849.24,In-Store
10343,2004-11-24,S18_1589,36.0,100.0,5848.92,In-Store
10367,2005-01-12,S18_1589,49.0,56.3,2758.7,In-Store
10378,2005-02-10,S18_1589,34.0,42.64,1449.76,In-Store
10407,2005-04-22,S18_1589,59.0,100.0,7048.14,In-Store
10419,2005-05-17,S18_1589,37.0,100.0,5202.94,In-Store
10106,2003-02-17,S18_1662,36.0,100.0,5279.4,In-Store
10119,2003-04-28,S18_1662,43.0,100.0,6916.12,In-Store
10131,2003-06-16,S18_1662,21.0,100.0,2781.66,In-Store
10143,2003-08-10,S18_1662,32.0,100.0,5248.0,In-Store
10155,2003-10-06,S18_1662,38.0,100.0,6531.44,In-Store
10167,2003-10-23,S18_1662,43.0,100.0,5763.72,In-Store
10178,2003-11-08,S18_1662,42.0,100.0,6490.68,In-Store
10186,2003-11-14,S18_1662,32.0,100.0,6004.8,In-Store
10198,2003-11-27,S18_1662,42.0,100.0,7483.98,In-Store
10210,2004-01-12,S18_1662,31.0,100.0,5719.5,In-Store
10222,2004-02-19,S18_1662,49.0,100.0,6954.08,In-Store
10250,2004-05-11,S18_1662,45.0,100.0,8160.3,In-Store
10262,2004-06-24,S18_1662,49.0,100.0,6567.96,In-Store
10274,2004-07-21,S18_1662,41.0,100.0,6724.0,In-Store
10284,2004-08-21,S18_1662,45.0,100.0,5747.85,In-Store
10296,2004-09-15,S18_1662,36.0,100.0,5676.84,In-Store
10307,2004-10-14,S18_1662,39.0,100.0,7379.97,In-Store
10316,2004-11-01,S18_1662,27.0,100.0,3704.13,In-Store
10327,2004-11-10,S18_1662,25.0,100.0,2804.75,In-Store
10338,2004-11-22,S18_1662,41.0,100.0,5624.79,In-Store
10351,2004-12-03,S18_1662,39.0,99.52,3881.28,In-Store
10373,2005-01-31,S18_1662,28.0,57.55,1611.4,In-Store
10386,2005-03-01,S18_1662,25.0,54.57,1364.25,In-Store
10398,2005-03-30,S18_1662,33.0,100.0,4215.09,In-Store
10400,2005-04-01,S18_1662,34.0,100.0,6433.82,In-Store
10416,2005-05-10,S18_1662,24.0,100.0,4352.16,In-Store
10100,2003-01-06,S18_1749,30.0,100.0,5151.0,In-Store
10110,2003-03-18,S18_1749,42.0,100.0,6069.0,In-Store
10124,2003-05-21,S18_1749,21.0,100.0,2856.0,In-Store
10149,2003-09-12,S18_1749,34.0,100.0,5375.4,In-Store
10162,2003-10-18,S18_1749,29.0,100.0,5176.5,In-Store
10173,2003-11-05,S18_1749,24.0,100.0,3508.8,In-Store
10182,2003-11-12,S18_1749,44.0,100.0,7554.8,In-Store
10193,2003-11-21,S18_1749,21.0,100.0,3141.6,In-Store
10204,2003-12-02,S18_1749,33.0,100.0,5890.5,In-Store
10214,2004-01-26,S18_1749,30.0,100.0,5967.0,In-Store
10227,2004-03-02,S18_1749,26.0,100.0,3712.8,In-Store
10241,2004-04-13,S18_1749,41.0,100.0,7597.3,In-Store
10280,2004-08-17,S18_1749,26.0,100.0,3668.6,In-Store
10288,2004-09-01,S18_1749,32.0,100.0,5875.2,In-Store
10302,2003-10-06,S18_1749,43.0,100.0,7310.0,In-Store
10312,2004-10-21,S18_1749,48.0,100.0,8078.4,In-Store
10331,2004-11-17,S18_1749,44.0,74.04,3257.76,In-Store
10344,2004-11-25,S18_1749,45.0,100.0,7650.0,In-Store
10367,2005-01-12,S18_1749,37.0,100.0,4703.81,In-Store
10379,2005-02-10,S18_1749,39.0,100.0,5399.55,In-Store
10407,2005-04-22,S18_1749,76.0,100.0,14082.8,In-Store
10420,2005-05-29,S18_1749,37.0,100.0,5283.6,In-Store
10108,2003-03-03,S18_1889,38.0,82.39,3130.82,In-Store
10122,2003-05-08,S18_1889,43.0,72.38,3112.34,In-Store
10135,2003-07-02,S18_1889,48.0,79.31,3806.88,In-Store
10147,2003-09-05,S18_1889,26.0,82.39,2142.14,In-Store
10160,2003-10-11,S18_1889,38.0,88.55,3364.9,In-Store
10170,2003-11-04,S18_1889,20.0,63.14,1262.8,In-Store
10181,2003-11-12,S18_1889,22.0,73.92,1626.24,In-Store
10192,2003-11-20,S18_1889,45.0,90.86,4088.7,In-Store
10203,2003-12-02,S18_1889,45.0,85.47,3846.15,In-Store
10212,2004-01-16,S18_1889,20.0,66.99,1339.8,In-Store
10225,2004-02-22,S18_1889,47.0,64.68,3039.96,In-Store
10239,2004-04-12,S18_1889,46.0,73.92,3400.32,In-Store
10253,2004-06-01,S18_1889,23.0,83.93,1930.39,In-Store
10266,2004-07-06,S18_1889,33.0,74.69,2464.77,In-Store
10278,2004-08-06,S18_1889,29.0,90.86,2634.94,In-Store
10287,2004-08-30,S18_1889,44.0,82.39,3625.16,In-Store
10300,2003-10-04,S18_1889,41.0,92.4,3788.4,In-Store
10310,2004-10-16,S18_1889,20.0,91.63,1832.6,In-Store
10321,2004-11-04,S18_1889,37.0,78.54,2905.98,In-Store
10329,2004-11-15,S18_1889,29.0,100.0,2954.81,In-Store
10342,2004-11-24,S18_1889,55.0,65.45,3599.75,In-Store
10363,2005-01-06,S18_1889,22.0,100.0,3686.54,In-Store
10377,2005-02-09,S18_1889,31.0,67.76,2100.56,In-Store
10389,2005-03-03,S18_1889,49.0,79.22,3881.78,In-Store
10405,2005-04-14,S18_1889,61.0,73.92,4509.12,In-Store
10419,2005-05-17,S18_1889,39.0,83.93,3273.27,In-Store
10109,2003-03-10,S18_1984,38.0,100.0,4432.7,In-Store
10122,2003-05-08,S18_1984,31.0,100.0,4100.99,In-Store
10136,2003-07-04,S18_1984,36.0,100.0,5274.72,In-Store
10148,2003-09-11,S18_1984,25.0,100.0,4232.0,In-Store
10161,2003-10-17,S18_1984,48.0,100.0,6145.44,In-Store
10171,2003-11-05,S18_1984,35.0,100.0,4680.2,In-Store
10181,2003-11-12,S18_1984,21.0,100.0,3286.08,In-Store
10192,2003-11-20,S18_1984,47.0,100.0,7421.3,In-Store
10204,2003-12-02,S18_1984,38.0,100.0,6432.64,In-Store
10212,2004-01-16,S18_1984,41.0,100.0,4840.87,In-Store
10226,2004-02-26,S18_1984,24.0,100.0,3892.08,In-Store
10240,2004-04-13,S18_1984,37.0,100.0,5526.32,In-Store
10253,2004-06-01,S18_1984,33.0,100.0,4459.62,In-Store
10266,2004-07-06,S18_1984,49.0,100.0,6203.4,In-Store
10278,2004-08-06,S18_1984,29.0,100.0,3754.05,In-Store
10287,2004-08-30,S18_1984,24.0,100.0,3516.48,In-Store
10301,2003-10-05,S18_1984,47.0,100.0,7488.04,In-Store
10310,2004-10-16,S18_1984,24.0,100.0,3448.08,In-Store
10321,2004-11-04,S18_1984,25.0,100.0,3734.0,In-Store
10331,2004-11-17,S18_1984,30.0,32.47,974.1,In-Store
10342,2004-11-24,S18_1984,22.0,100.0,3160.74,In-Store
10356,2004-12-09,S18_1984,27.0,64.69,1746.63,In-Store
10366,2005-01-10,S18_1984,34.0,100.0,4207.84,In-Store
10377,2005-02-09,S18_1984,36.0,100.0,4352.76,In-Store
10390,2005-03-04,S18_1984,34.0,43.05,1463.7,In-Store
10406,2005-04-15,S18_1984,48.0,100.0,7169.28,In-Store
10419,2005-05-17,S18_1984,34.0,100.0,4594.76,In-Store
10104,2003-01-31,S18_2238,24.0,100.0,3457.92,In-Store
10115,2003-04-04,S18_2238,46.0,100.0,7381.16,In-Store
10127,2003-06-03,S18_2238,45.0,100.0,7146.9,In-Store
10141,2003-08-01,S18_2238,39.0,100.0,5938.53,In-Store
10151,2003-09-21,S18_2238,43.0,100.0,7110.91,In-Store
10165,2003-10-22,S18_2238,29.0,100.0,5032.95,In-Store
10176,2003-11-06,S18_2238,20.0,100.0,3667.6,In-Store
10184,2003-11-14,S18_2238,46.0,100.0,7381.16,In-Store
10195,2003-11-25,S18_2238,27.0,100.0,5128.11,In-Store
10207,2003-12-09,S18_2238,44.0,100.0,7060.24,In-Store
10219,2004-02-10,S18_2238,43.0,100.0,8448.64,In-Store
10230,2004-03-15,S18_2238,49.0,100.0,7300.51,In-Store
10246,2004-05-05,S18_2238,40.0,100.0,6549.2,In-Store
10259,2004-06-15,S18_2238,30.0,100.0,5697.9,In-Store
10271,2004-07-20,S18_2238,50.0,100.0,9169.0,In-Store
10282,2004-08-20,S18_2238,23.0,100.0,3238.63,In-Store
10292,2004-09-08,S18_2238,26.0,100.0,4554.94,In-Store
10305,2004-10-13,S18_2238,27.0,100.0,3934.44,In-Store
10314,2004-10-22,S18_2238,42.0,100.0,5776.26,In-Store
10324,2004-11-05,S18_2238,47.0,100.0,7207.45,In-Store
10336,2004-11-20,S18_2238,49.0,100.0,7460.74,In-Store
10349,2004-12-01,S18_2238,38.0,100.0,6719.54,In-Store
10358,2004-12-10,S18_2238,20.0,100.0,2428.0,In-Store
10371,2005-01-23,S18_2238,25.0,100.0,2602.25,In-Store
10382,2005-02-17,S18_2238,25.0,88.0,2200.0,In-Store
10412,2005-05-03,S18_2238,41.0,100.0,6712.93,In-Store
10425,2005-05-31,S18_2238,28.0,100.0,5318.04,In-Store
10100,2003-01-06,S18_2248,50.0,67.8,3390.0,In-Store
10110,2003-03-18,S18_2248,32.0,50.25,1608.0,In-Store
10124,2003-05-21,S18_2248,42.0,53.88,2262.96,In-Store
10149,2003-09-12,S18_2248,24.0,62.36,1496.64,In-Store
10162,2003-10-18,S18_2248,27.0,69.62,1879.74,In-Store
10173,2003-11-05,S18_2248,26.0,57.51,1495.26,In-Store
10182,2003-11-12,S18_2248,38.0,61.15,2323.7,In-Store
10193,2003-11-21,S18_2248,42.0,59.33,2491.86,In-Store
10204,2003-12-02,S18_2248,23.0,71.44,1643.12,In-Store
10214,2004-01-26,S18_2248,21.0,62.96,1322.16,In-Store
10227,2004-03-02,S18_2248,28.0,50.85,1423.8,In-Store
10241,2004-04-13,S18_2248,33.0,72.65,2397.45,In-Store
10280,2004-08-17,S18_2248,25.0,62.96,1574.0,In-Store
10288,2004-09-01,S18_2248,28.0,61.75,1729.0,In-Store
10303,2004-10-06,S18_2248,46.0,49.04,2255.84,In-Store
10312,2004-10-21,S18_2248,30.0,61.15,1834.5,In-Store
10332,2004-11-17,S18_2248,38.0,84.25,3201.5,In-Store
10344,2004-11-25,S18_2248,40.0,56.91,2276.4,In-Store
10367,2005-01-12,S18_2248,45.0,100.0,8884.8,In-Store
10379,2005-02-10,S18_2248,27.0,49.3,1331.1,In-Store
10407,2005-04-22,S18_2248,42.0,72.65,3051.3,In-Store
10420,2005-05-29,S18_2248,36.0,63.57,2288.52,In-Store
10104,2003-01-31,S18_2319,29.0,100.0,3772.61,In-Store
10114,2003-04-01,S18_2319,39.0,100.0,4164.42,In-Store
10127,2003-06-03,S18_2319,45.0,100.0,6295.95,In-Store
10141,2003-08-01,S18_2319,47.0,100.0,6287.66,In-Store
10151,2003-09-21,S18_2319,49.0,100.0,5412.54,In-Store
10165,2003-10-22,S18_2319,46.0,100.0,5984.14,In-Store
10175,2003-11-06,S18_2319,48.0,100.0,5891.04,In-Store
10184,2003-11-14,S18_2319,46.0,100.0,5984.14,In-Store
10195,2003-11-25,S18_2319,35.0,100.0,3608.15,In-Store
10207,2003-12-09,S18_2319,43.0,100.0,5752.54,In-Store
10229,2004-03-11,S18_2319,26.0,100.0,3765.32,In-Store
10246,2004-05-05,S18_2319,22.0,98.18,2159.96,In-Store
10259,2004-06-15,S18_2319,34.0,99.41,3379.94,In-Store
10271,2004-07-20,S18_2319,50.0,100.0,5093.5,In-Store
10281,2004-08-19,S18_2319,48.0,100.0,5773.44,In-Store
10292,2004-09-08,S18_2319,41.0,100.0,4528.86,In-Store
10305,2004-10-13,S18_2319,36.0,100.0,4816.08,In-Store
10313,2004-10-22,S18_2319,29.0,100.0,3416.78,In-Store
10324,2004-11-05,S18_2319,33.0,37.48,1236.84,In-Store
10334,2004-11-19,S18_2319,46.0,100.0,5814.86,In-Store
10349,2004-12-01,S18_2319,38.0,100.0,5223.48,In-Store
10358,2004-12-10,S18_2319,20.0,36.42,728.4,In-Store
10370,2005-01-20,S18_2319,22.0,100.0,3949.0,In-Store
10383,2005-02-22,S18_2319,27.0,100.0,3843.99,In-Store
10412,2005-05-03,S18_2319,56.0,98.18,5498.08,In-Store
10425,2005-05-31,S18_2319,38.0,99.41,3777.58,In-Store
10101,2003-01-09,S18_2325,25.0,100.0,3782.0,In-Store
10110,2003-03-18,S18_2325,33.0,100.0,3859.68,In-Store
10124,2003-05-21,S18_2325,42.0,100.0,4431.84,In-Store
10149,2003-09-12,S18_2325,33.0,100.0,4950.33,In-Store
10162,2003-10-18,S18_2325,38.0,100.0,4299.7,In-Store
10173,2003-11-05,S18_2325,31.0,100.0,4492.83,In-Store
10182,2003-11-12,S18_2325,20.0,100.0,2212.0,In-Store
10193,2003-11-21,S18_2325,44.0,100.0,4642.88,In-Store
10204,2003-12-02,S18_2325,26.0,100.0,3206.32,In-Store
10214,2004-01-26,S18_2325,27.0,100.0,3604.23,In-Store
10227,2004-03-02,S18_2325,46.0,100.0,7017.76,In-Store
10243,2004-04-26,S18_2325,47.0,100.0,6154.18,In-Store
10280,2004-08-17,S18_2325,37.0,100.0,4750.8,In-Store
10288,2004-09-01,S18_2325,31.0,100.0,3822.92,In-Store
10304,2004-10-11,S18_2325,24.0,100.0,2440.8,In-Store
10312,2004-10-21,S18_2325,31.0,100.0,4729.36,In-Store
10322,2004-11-04,S18_2325,50.0,100.0,12536.5,In-Store
10332,2004-11-17,S18_2325,35.0,64.69,2264.15,In-Store
10344,2004-11-25,S18_2325,30.0,100.0,3928.2,In-Store
10356,2004-12-09,S18_2325,29.0,100.0,3630.22,In-Store
10367,2005-01-12,S18_2325,27.0,100.0,4196.07,In-Store
10380,2005-02-16,S18_2325,40.0,100.0,4931.6,In-Store
10390,2005-03-04,S18_2325,31.0,98.99,3068.69,In-Store
10409,2005-04-23,S18_2325,6.0,100.0,785.64,In-Store
10420,2005-05-29,S18_2325,45.0,100.0,4977.0,In-Store
10103,2003-01-29,S18_2432,22.0,54.09,1189.98,In-Store
10114,2003-04-01,S18_2432,45.0,68.67,3090.15,In-Store
10126,2003-05-28,S18_2432,43.0,65.02,2795.86,In-Store
10140,2003-07-24,S18_2432,46.0,61.99,2851.54,In-Store
10151,2003-09-21,S18_2432,39.0,69.28,2701.92,In-Store
10165,2003-10-22,S18_2432,31.0,71.1,2204.1,In-Store
10175,2003-11-06,S18_2432,41.0,69.28,2840.48,In-Store
10184,2003-11-14,S18_2432,44.0,60.16,2647.04,In-Store
10194,2003-11-25,S18_2432,45.0,70.49,3172.05,In-Store
10207,2003-12-09,S18_2432,37.0,69.89,2585.93,In-Store
10217,2004-02-04,S18_2432,35.0,61.38,2148.3,In-Store
10229,2004-03-11,S18_2432,28.0,59.55,1667.4,In-Store
10246,2004-05-05,S18_2432,30.0,61.99,1859.7,In-Store
10259,2004-06-15,S18_2432,30.0,49.22,1476.6,In-Store
10271,2004-07-20,S18_2432,25.0,69.28,1732.0,In-Store
10281,2004-08-19,S18_2432,29.0,57.73,1674.17,In-Store
10291,2004-09-08,S18_2432,26.0,57.73,1500.98,In-Store
10305,2004-10-13,S18_2432,41.0,53.48,2192.68,In-Store
10313,2004-10-22,S18_2432,34.0,52.87,1797.58,In-Store
10322,2004-11-04,S18_2432,35.0,61.21,2142.35,In-Store
10334,2004-11-19,S18_2432,34.0,61.38,2086.92,In-Store
10347,2004-11-29,S18_2432,50.0,100.0,6834.5,In-Store
10357,2004-12-10,S18_2432,41.0,61.99,2541.59,In-Store
10370,2005-01-20,S18_2432,22.0,96.86,2130.92,In-Store
10381,2005-02-17,S18_2432,35.0,48.62,1701.7,In-Store
10391,2005-03-09,S18_2432,44.0,38.5,1694.0,In-Store
10412,2005-05-03,S18_2432,47.0,61.99,2913.53,In-Store
10425,2005-05-31,S18_2432,19.0,49.22,935.18,In-Store
10106,2003-02-17,S18_2581,34.0,90.39,3073.26,In-Store
10120,2003-04-29,S18_2581,29.0,71.81,2082.49,In-Store
10133,2003-06-27,S18_2581,49.0,69.27,3394.23,In-Store
10145,2003-08-25,S18_2581,30.0,85.32,2559.6,In-Store
10168,2003-10-28,S18_2581,21.0,70.96,1490.16,In-Store
10210,2004-01-12,S18_2581,50.0,76.88,3844.0,In-Store
10223,2004-02-20,S18_2581,47.0,100.0,4724.91,In-Store
10235,2004-04-02,S18_2581,24.0,76.03,1824.72,In-Store
10250,2004-05-11,S18_2581,27.0,98.84,2668.68,In-Store
10263,2004-06-28,S18_2581,33.0,86.17,2843.61,In-Store
10275,2004-07-23,S18_2581,35.0,90.39,3163.65,In-Store
10284,2004-08-21,S18_2581,31.0,71.81,2226.11,In-Store
10297,2004-09-16,S18_2581,25.0,82.79,2069.75,In-Store
10308,2004-10-15,S18_2581,27.0,82.79,2235.33,In-Store
10318,2004-11-02,S18_2581,31.0,100.0,3116.43,In-Store
10327,2004-11-10,S18_2581,45.0,100.0,4781.7,In-Store
10339,2004-11-23,S18_2581,27.0,100.0,2810.7,In-Store
10353,2004-12-04,S18_2581,27.0,100.0,3515.67,In-Store
10374,2005-02-02,S18_2581,42.0,69.27,2909.34,In-Store
10386,2005-03-01,S18_2581,21.0,74.77,1570.17,In-Store
10398,2005-03-30,S18_2581,34.0,76.88,2613.92,In-Store
10401,2005-04-03,S18_2581,42.0,76.03,3193.26,In-Store
10416,2005-05-10,S18_2581,15.0,98.84,1482.6,In-Store
10107,2003-02-24,S18_2625,29.0,70.87,2055.23,In-Store
10120,2003-04-29,S18_2625,46.0,58.15,2674.9,In-Store
10134,2003-07-01,S18_2625,30.0,61.78,1853.4,In-Store
10145,2003-08-25,S18_2625,30.0,49.67,1490.1,In-Store
10159,2003-10-10,S18_2625,42.0,51.48,2162.16,In-Store
10168,2003-10-28,S18_2625,46.0,61.18,2814.28,In-Store
10180,2003-11-11,S18_2625,25.0,64.2,1605.0,In-Store
10188,2003-11-18,S18_2625,32.0,65.42,2093.44,In-Store
10201,2003-12-01,S18_2625,30.0,64.81,1944.3,In-Store
10210,2004-01-12,S18_2625,40.0,49.67,1986.8,In-Store
10223,2004-02-20,S18_2625,28.0,60.57,1695.96,In-Store
10236,2004-04-03,S18_2625,23.0,55.72,1281.56,In-Store
10251,2004-05-18,S18_2625,29.0,61.18,1774.22,In-Store
10263,2004-06-28,S18_2625,34.0,58.75,1997.5,In-Store
10275,2004-07-23,S18_2625,37.0,63.6,2353.2,In-Store
